product_id,name,description,price,category,stock,created_at,updated_at,status,rating
"886","Product Lipstick","High-quality product lipstick. Perfect for everyday use.","910.72","beauty","290","2025-02-21 16:56:01","2025-02-21 16:56:01","inactive","1.82"
"887","If Lipstick","High-quality if lipstick. Perfect for everyday use.","127.53","beauty","58","2025-02-21 16:56:02","2025-02-21 16:56:02","inactive","3.21"
"888","Employee Air Fryer","High-quality employee air fryer. Perfect for everyday use.","397.84","home_kitchen","308","2025-02-21 16:56:02","2025-02-21 16:56:02","inactive","4.56"
"889","Go Board Game","High-quality go board game. Perfect for everyday use.","552.54","toys_games","183","2025-02-21 16:56:02","2025-02-21 16:56:02","inactive","0.55"
"890","Dog Coffee","High-quality dog coffee. Perfect for everyday use.","64.41","grocery","380","2025-02-21 16:56:02","2025-02-21 16:56:02","inactive","4.57"
"891","Vote Air Fryer","High-quality vote air fryer. Perfect for everyday use.","429.17","home_kitchen","89","2025-02-21 16:56:02","2025-02-21 16:56:02","inactive","0.68"
"892","Hot Massager","High-quality hot massager. Perfect for everyday use.","191.55","health","323","2025-02-21 16:56:02","2025-02-21 16:56:02","active","3.72"
"893","Book: Customizable asynchronous leverage","High-quality book: customizable asynchronous leverage. Perfect for everyday use.","643.64","books","109","2025-02-21 16:56:02","2025-02-21 16:56:02","active","2.98"
"894","Who Running Shoes","High-quality who running shoes. Perfect for everyday use.","481.57","sports_outdoors","478","2025-02-21 16:56:02","2025-02-21 16:56:02","active","4.59"
"895","Black Tire Pump","High-quality black tire pump. Perfect for everyday use.","223.29","automotive","353","2025-02-21 16:56:02","2025-02-21 16:56:02","active","4.79"
"896","Respond Smart Speaker","High-quality respond smart speaker. Perfect for everyday use.","413.55","electronics","384","2025-02-21 16:56:02","2025-02-21 16:56:02","inactive","4.69"
"897","Simply Olive Oil","High-quality simply olive oil. Perfect for everyday use.","661.56","grocery","210","2025-02-21 16:56:02","2025-02-21 16:56:02","active","2.61"
"898","Feeling Lipstick","High-quality feeling lipstick. Perfect for everyday use.","245.99","beauty","345","2025-02-21 16:56:02","2025-02-21 16:56:02","active","3.58"
"899","Book: Secured directional array","High-quality book: secured directional array. Perfect for everyday use.","119.14","books","251","2025-02-21 16:56:02","2025-02-21 16:56:02","inactive","0.26"
"900","View Seat Cover","High-quality view seat cover. Perfect for everyday use.","831.57","automotive","28","2025-02-21 16:56:02","2025-02-21 16:56:02","inactive","4.97"
"901","Resource Lipstick","High-quality resource lipstick. Perfect for everyday use.","291.00","beauty","243","2025-02-21 16:56:02","2025-02-21 16:56:02","inactive","1.27"
"902","Sure Seat Cover","High-quality sure seat cover. Perfect for everyday use.","634.79","automotive","53","2025-02-21 16:56:03","2025-02-21 16:56:03","inactive","0.99"
"903","Child Running Shoes","High-quality child running shoes. Perfect for everyday use.","999.82","sports_outdoors","313","2025-02-21 16:56:03","2025-02-21 16:56:03","inactive","2.77"
"904","Future Running Shoes","High-quality future running shoes. Perfect for everyday use.","984.44","sports_outdoors","255","2025-02-21 16:56:03","2025-02-21 16:56:03","active","2.78"
"905","Law Face Mask","High-quality law face mask. Perfect for everyday use.","525.09","beauty","386","2025-02-21 16:56:03","2025-02-21 16:56:03","active","3.03"
"906","Especially Smart Camera","High-quality especially smart camera. Perfect for everyday use.","511.24","electronics","157","2025-02-21 16:56:03","2025-02-21 16:56:03","active","2.78"
"907","Stage Massager","High-quality stage massager. Perfect for everyday use.","940.49","health","66","2025-02-21 16:56:03","2025-02-21 16:56:03","active","2.37"
"908","Quickly Face Mask","High-quality quickly face mask. Perfect for everyday use.","25.18","beauty","77","2025-02-21 16:56:03","2025-02-21 16:56:03","active","0.39"
"909","Sign Dress","High-quality sign dress. Perfect for everyday use.","18.55","clothing","480","2025-02-21 16:56:03","2025-02-21 16:56:03","active","1.36"
"910","Husband Car Wax","High-quality husband car wax. Perfect for everyday use.","596.19","automotive","467","2025-02-21 16:56:03","2025-02-21 16:56:03","inactive","0.19"
"911","Fish Coffee","High-quality fish coffee. Perfect for everyday use.","648.73","grocery","452","2025-02-21 16:56:03","2025-02-21 16:56:03","inactive","0.53"
"912","Just First Aid Kit","High-quality just first aid kit. Perfect for everyday use.","14.88","health","276","2025-02-21 16:56:03","2025-02-21 16:56:03","active","4.81"
"913","Those Dress","High-quality those dress. Perfect for everyday use.","544.24","clothing","37","2025-02-21 16:56:03","2025-02-21 16:56:03","active","0.87"
"914","Positive Air Fryer","High-quality positive air fryer. Perfect for everyday use.","621.54","home_kitchen","25","2025-02-21 16:56:03","2025-02-21 16:56:03","inactive","1.98"
"915","Expert Air Fryer","High-quality expert air fryer. Perfect for everyday use.","87.75","home_kitchen","246","2025-02-21 16:56:03","2025-02-21 16:56:03","inactive","4.48"
"916","Painting Smart Watch","High-quality painting smart watch. Perfect for everyday use.","497.92","electronics","128","2025-02-21 16:56:03","2025-02-21 16:56:03","inactive","3.09"
"917","Board Pasta","High-quality board pasta. Perfect for everyday use.","84.56","grocery","457","2025-02-21 16:56:04","2025-02-21 16:56:04","inactive","0.94"
"918","Four Protein Powder","High-quality four protein powder. Perfect for everyday use.","69.58","health","244","2025-02-21 16:56:04","2025-02-21 16:56:04","inactive","2.81"
"919","Number Vitamin","High-quality number vitamin. Perfect for everyday use.","840.23","health","139","2025-02-21 16:56:04","2025-02-21 16:56:04","active","0.72"
"920","That Cookware Set","High-quality that cookware set. Perfect for everyday use.","347.27","home_kitchen","403","2025-02-21 16:56:04","2025-02-21 16:56:04","inactive","4.24"
"921","Sit Smart Speaker","High-quality sit smart speaker. Perfect for everyday use.","291.22","electronics","424","2025-02-21 16:56:04","2025-02-21 16:56:04","active","4.91"
"922","Option Yoga Mat","High-quality option yoga mat. Perfect for everyday use.","359.33","sports_outdoors","476","2025-02-21 16:56:04","2025-02-21 16:56:04","inactive","4.84"
"923","Public Bicycle","High-quality public bicycle. Perfect for everyday use.","107.54","sports_outdoors","289","2025-02-21 16:56:04","2025-02-21 16:56:04","inactive","3.58"
"924","Base Massager","High-quality base massager. Perfect for everyday use.","73.72","health","461","2025-02-21 16:56:04","2025-02-21 16:56:04","inactive","0.11"
"925","Wall Vitamin","High-quality wall vitamin. Perfect for everyday use.","883.25","health","309","2025-02-21 16:56:04","2025-02-21 16:56:04","active","2.21"
"926","Relationship Cookware Set","High-quality relationship cookware set. Perfect for everyday use.","167.06","home_kitchen","218","2025-02-21 16:56:04","2025-02-21 16:56:04","inactive","4.10"
"927","Until Air Fryer","High-quality until air fryer. Perfect for everyday use.","323.60","home_kitchen","466","2025-02-21 16:56:04","2025-02-21 16:56:04","inactive","4.75"
"928","Stop Lipstick","High-quality stop lipstick. Perfect for everyday use.","541.42","beauty","433","2025-02-21 16:56:04","2025-02-21 16:56:04","active","2.58"
"929","Free Smart Camera","High-quality free smart camera. Perfect for everyday use.","72.15","electronics","458","2025-02-21 16:56:04","2025-02-21 16:56:04","active","2.55"
"930","Leave Smart Phone","High-quality leave smart phone. Perfect for everyday use.","715.88","electronics","311","2025-02-21 16:56:04","2025-02-21 16:56:04","active","0.41"
"931","Dog Smart Camera","High-quality dog smart camera. Perfect for everyday use.","428.79","electronics","58","2025-02-21 16:56:04","2025-02-21 16:56:04","active","4.79"
"932","Although Action Figure","High-quality although action figure. Perfect for everyday use.","441.13","toys_games","138","2025-02-21 16:56:04","2025-02-21 16:56:04","inactive","3.60"
"933","Specific Pasta","High-quality specific pasta. Perfect for everyday use.","581.29","grocery","169","2025-02-21 16:56:05","2025-02-21 16:56:05","active","0.39"
"934","Discover Puzzle","High-quality discover puzzle. Perfect for everyday use.","498.49","toys_games","120","2025-02-21 16:56:05","2025-02-21 16:56:05","active","0.64"
"935","Bit Cookware Set","High-quality bit cookware set. Perfect for everyday use.","948.11","home_kitchen","281","2025-02-21 16:56:05","2025-02-21 16:56:05","inactive","2.69"
"936","Network Perfume","High-quality network perfume. Perfect for everyday use.","537.47","beauty","115","2025-02-21 16:56:05","2025-02-21 16:56:05","active","3.91"
"937","Back Toaster","High-quality back toaster. Perfect for everyday use.","559.10","home_kitchen","153","2025-02-21 16:56:05","2025-02-21 16:56:05","active","3.93"
"938","Answer Seat Cover","High-quality answer seat cover. Perfect for everyday use.","75.75","automotive","90","2025-02-21 16:56:05","2025-02-21 16:56:05","inactive","4.30"
"939","Book: Up-sized methodical data-warehouse","High-quality book: up-sized methodical data-warehouse. Perfect for everyday use.","337.38","books","60","2025-02-21 16:56:05","2025-02-21 16:56:05","inactive","1.56"
"940","Future Jump Starter","High-quality future jump starter. Perfect for everyday use.","970.51","automotive","432","2025-02-21 16:56:05","2025-02-21 16:56:05","active","4.10"
"941","Table Coffee","High-quality table coffee. Perfect for everyday use.","304.40","grocery","191","2025-02-21 16:56:05","2025-02-21 16:56:05","active","0.23"
"942","Market Action Figure","High-quality market action figure. Perfect for everyday use.","938.23","toys_games","282","2025-02-21 16:56:05","2025-02-21 16:56:05","active","3.51"
"943","Network Running Shoes","High-quality network running shoes. Perfect for everyday use.","700.96","sports_outdoors","325","2025-02-21 16:56:05","2025-02-21 16:56:05","active","4.66"
"944","Nothing Puzzle","High-quality nothing puzzle. Perfect for everyday use.","720.98","toys_games","21","2025-02-21 16:56:05","2025-02-21 16:56:05","active","2.62"
"945","Organization Olive Oil","High-quality organization olive oil. Perfect for everyday use.","908.26","grocery","411","2025-02-21 16:56:05","2025-02-21 16:56:05","inactive","4.27"
"946","Owner Pasta","High-quality owner pasta. Perfect for everyday use.","17.09","grocery","335","2025-02-21 16:56:05","2025-02-21 16:56:05","active","2.38"
"947","Present Car Wax","High-quality present car wax. Perfect for everyday use.","835.85","automotive","44","2025-02-21 16:56:05","2025-02-21 16:56:05","inactive","4.50"
"948","Maybe Moisturizer","High-quality maybe moisturizer. Perfect for everyday use.","99.69","beauty","71","2025-02-21 16:56:06","2025-02-21 16:56:06","inactive","2.63"
"949","Community Protein Powder","High-quality community protein powder. Perfect for everyday use.","757.47","health","459","2025-02-21 16:56:06","2025-02-21 16:56:06","inactive","1.81"
"950","Side T-Shirt","High-quality side t-shirt. Perfect for everyday use.","385.61","clothing","354","2025-02-21 16:56:06","2025-02-21 16:56:06","inactive","0.61"
"951","Whatever Bicycle","High-quality whatever bicycle. Perfect for everyday use.","284.13","sports_outdoors","377","2025-02-21 16:56:06","2025-02-21 16:56:06","inactive","0.03"
"952","Parent Toaster","High-quality parent toaster. Perfect for everyday use.","20.13","home_kitchen","363","2025-02-21 16:56:06","2025-02-21 16:56:06","active","0.37"
"953","Investment Smart Phone","High-quality investment smart phone. Perfect for everyday use.","23.75","electronics","202","2025-02-21 16:56:06","2025-02-21 16:56:06","inactive","2.76"
"954","Between First Aid Kit","High-quality between first aid kit. Perfect for everyday use.","668.04","health","421","2025-02-21 16:56:06","2025-02-21 16:56:06","active","0.06"
"955","Book: Versatile stable monitoring","High-quality book: versatile stable monitoring. Perfect for everyday use.","763.00","books","324","2025-02-21 16:56:06","2025-02-21 16:56:06","active","2.54"
"956","Daughter Smart Speaker","High-quality daughter smart speaker. Perfect for everyday use.","754.27","electronics","246","2025-02-21 16:56:06","2025-02-21 16:56:06","active","0.02"
"957","None Jeans","High-quality none jeans. Perfect for everyday use.","742.45","clothing","125","2025-02-21 16:56:06","2025-02-21 16:56:06","active","1.87"
"958","Down Toaster","High-quality down toaster. Perfect for everyday use.","132.73","home_kitchen","255","2025-02-21 16:56:06","2025-02-21 16:56:06","active","4.07"
"959","Choose First Aid Kit","High-quality choose first aid kit. Perfect for everyday use.","566.17","health","397","2025-02-21 16:56:06","2025-02-21 16:56:06","active","0.87"
"960","Book: Enterprise-wide 3rdgeneration application","High-quality book: enterprise-wide 3rdgeneration application. Perfect for everyday use.","854.97","books","332","2025-02-21 16:56:06","2025-02-21 16:56:06","active","1.77"
"961","Feel Jeans","High-quality feel jeans. Perfect for everyday use.","587.07","clothing","443","2025-02-21 16:56:06","2025-02-21 16:56:06","inactive","1.87"
"962","Eight Massager","High-quality eight massager. Perfect for everyday use.","549.53","health","178","2025-02-21 16:56:06","2025-02-21 16:56:06","active","0.12"
"963","Book: Open-source bi-directional instruction set","High-quality book: open-source bi-directional instruction set. Perfect for everyday use.","998.01","books","28","2025-02-21 16:56:07","2025-02-21 16:56:07","inactive","3.20"
"964","Effect Air Fryer","High-quality effect air fryer. Perfect for everyday use.","57.31","home_kitchen","319","2025-02-21 16:56:07","2025-02-21 16:56:07","active","2.01"
"965","Develop Tent","High-quality develop tent. Perfect for everyday use.","479.97","sports_outdoors","349","2025-02-21 16:56:07","2025-02-21 16:56:07","inactive","0.54"
"966","Firm Toaster","High-quality firm toaster. Perfect for everyday use.","583.51","home_kitchen","183","2025-02-21 16:56:07","2025-02-21 16:56:07","inactive","0.76"
"967","East Seat Cover","High-quality east seat cover. Perfect for everyday use.","916.31","automotive","435","2025-02-21 16:56:07","2025-02-21 16:56:07","active","1.21"
"968","Book: Centralized methodical moderator","High-quality book: centralized methodical moderator. Perfect for everyday use.","232.62","books","91","2025-02-21 16:56:07","2025-02-21 16:56:07","inactive","1.67"
"969","Already Bicycle","High-quality already bicycle. Perfect for everyday use.","963.08","sports_outdoors","215","2025-02-21 16:56:07","2025-02-21 16:56:07","inactive","3.35"
"970","College Bicycle","High-quality college bicycle. Perfect for everyday use.","242.29","sports_outdoors","285","2025-02-21 16:56:07","2025-02-21 16:56:07","inactive","1.10"
"971","Book: Advanced systemic architecture","High-quality book: advanced systemic architecture. Perfect for everyday use.","97.20","books","104","2025-02-21 16:56:07","2025-02-21 16:56:07","active","2.55"
"972","Book: Pre-emptive incremental encoding","High-quality book: pre-emptive incremental encoding. Perfect for everyday use.","582.81","books","20","2025-02-21 16:56:07","2025-02-21 16:56:07","inactive","3.04"
"973","Meet Dress","High-quality meet dress. Perfect for everyday use.","452.77","clothing","390","2025-02-21 16:56:07","2025-02-21 16:56:07","active","3.45"
"974","Against Tire Pump","High-quality against tire pump. Perfect for everyday use.","524.40","automotive","350","2025-02-21 16:56:07","2025-02-21 16:56:07","active","2.89"
"975","Per Protein Powder","High-quality per protein powder. Perfect for everyday use.","359.38","health","320","2025-02-21 16:56:07","2025-02-21 16:56:07","active","4.82"
"976","Ten Blender","High-quality ten blender. Perfect for everyday use.","375.08","home_kitchen","405","2025-02-21 16:56:07","2025-02-21 16:56:07","inactive","3.44"
"977","Remember Bicycle","High-quality remember bicycle. Perfect for everyday use.","348.86","sports_outdoors","316","2025-02-21 16:56:07","2025-02-21 16:56:07","active","0.33"
"978","Include Dress","High-quality include dress. Perfect for everyday use.","756.01","clothing","335","2025-02-21 16:56:08","2025-02-21 16:56:08","inactive","1.03"
"979","Spend Bicycle","High-quality spend bicycle. Perfect for everyday use.","612.23","sports_outdoors","257","2025-02-21 16:56:08","2025-02-21 16:56:08","inactive","4.82"
"980","Serious Dress","High-quality serious dress. Perfect for everyday use.","483.06","clothing","364","2025-02-21 16:56:08","2025-02-21 16:56:08","inactive","2.78"
"981","Anyone Car Wax","High-quality anyone car wax. Perfect for everyday use.","976.45","automotive","201","2025-02-21 16:56:08","2025-02-21 16:56:08","inactive","3.08"
"982","Center Smart Watch","High-quality center smart watch. Perfect for everyday use.","869.73","electronics","138","2025-02-21 16:56:08","2025-02-21 16:56:08","inactive","1.19"
"983","Training Cookware Set","High-quality training cookware set. Perfect for everyday use.","139.41","home_kitchen","278","2025-02-21 16:56:08","2025-02-21 16:56:08","inactive","3.94"
"984","Simple Pasta","High-quality simple pasta. Perfect for everyday use.","755.06","grocery","143","2025-02-21 16:56:08","2025-02-21 16:56:08","active","4.21"
"985","Could Toaster","High-quality could toaster. Perfect for everyday use.","96.34","home_kitchen","459","2025-02-21 16:56:08","2025-02-21 16:56:08","active","4.54"
"986","Democratic Jump Starter","High-quality democratic jump starter. Perfect for everyday use.","932.37","automotive","355","2025-02-21 16:56:08","2025-02-21 16:56:08","active","1.06"
"987","Attack Smart Camera","High-quality attack smart camera. Perfect for everyday use.","817.80","electronics","465","2025-02-21 16:56:08","2025-02-21 16:56:08","inactive","4.18"
"988","Film Jeans","High-quality film jeans. Perfect for everyday use.","663.64","clothing","396","2025-02-21 16:56:08","2025-02-21 16:56:08","active","0.86"
"989","Rather Toaster","High-quality rather toaster. Perfect for everyday use.","83.85","home_kitchen","299","2025-02-21 16:56:08","2025-02-21 16:56:08","inactive","0.90"
"990","Difference Dress","High-quality difference dress. Perfect for everyday use.","456.43","clothing","203","2025-02-21 16:56:08","2025-02-21 16:56:08","active","0.80"
"991","Within Air Fryer","High-quality within air fryer. Perfect for everyday use.","858.32","home_kitchen","301","2025-02-21 16:56:08","2025-02-21 16:56:08","inactive","1.91"
"992","Style Jacket","High-quality style jacket. Perfect for everyday use.","708.13","clothing","41","2025-02-21 16:56:09","2025-02-21 16:56:09","active","2.39"
"993","Her Blender","High-quality her blender. Perfect for everyday use.","681.08","home_kitchen","345","2025-02-21 16:56:09","2025-02-21 16:56:09","active","2.38"
"994","Herself Bicycle","High-quality herself bicycle. Perfect for everyday use.","548.09","sports_outdoors","258","2025-02-21 16:56:09","2025-02-21 16:56:09","inactive","3.74"
"995","Choice Toaster","High-quality choice toaster. Perfect for everyday use.","17.07","home_kitchen","224","2025-02-21 16:56:09","2025-02-21 16:56:09","inactive","4.17"
"996","Business Protein Powder","High-quality business protein powder. Perfect for everyday use.","192.26","health","219","2025-02-21 16:56:09","2025-02-21 16:56:09","active","0.53"
"997","Less Dress","High-quality less dress. Perfect for everyday use.","179.84","clothing","390","2025-02-21 16:56:09","2025-02-21 16:56:09","active","0.35"
"998","Draw Yoga Mat","High-quality draw yoga mat. Perfect for everyday use.","930.58","sports_outdoors","331","2025-02-21 16:56:09","2025-02-27 19:31:28","inactive","3.54"
"999","Perhaps Blender","High-quality perhaps blender. Perfect for everyday use.","169.82","home_kitchen","335","2025-02-21 16:56:09","2025-02-21 16:56:09","active","0.46"
"1000","Employee Blender","High-quality employee blender. Perfect for everyday use.","54.65","home_kitchen","447","2025-02-21 16:56:09","2025-02-21 18:43:58","active","0.48"
